year_weeks,other_יהודה ושומרון,other_מחוז הדרום,other_מחוז המרכז,other_מחוז הצפון,other_מחוז חיפה,other_מחוז ירושלים,other_מחוז תל אביב,אבטיחים_other,אבטיחים_יהודה ושומרון,אבטיחים_מחוז הדרום,אבטיחים_מחוז המרכז,אבטיחים_מחוז הצפון,אבטיחים_מחוז חיפה,אבטיחים_מחוז תל אביב,אשכוליות_other,אשכוליות_יהודה ושומרון,אשכוליות_מחוז הדרום,אשכוליות_מחוז המרכז,אשכוליות_מחוז הצפון,אשכוליות_מחוז חיפה,אשכוליות_מחוז ירושלים,אשכוליות_מחוז תל אביב,בטטות_other,בטטות_מחוז הדרום,בטטות_מחוז המרכז,בטטות_מחוז הצפון,בטטות_מחוז חיפה,בטטות_מחוז תל אביב,בצלים_other,בצלים_יהודה ושומרון,בצלים_מחוז הדרום,בצלים_מחוז המרכז,בצלים_מחוז הצפון,בצלים_מחוז חיפה,בצלים_מחוז ירושלים,בצלים_מחוז תל אביב,גזרים_other,גזרים_מחוז הדרום,גזרים_מחוז המרכז,גזרים_מחוז הצפון,גזרים_מחוז חיפה,גזרים_מחוז ירושלים,גזרים_מחוז תל אביב,חסה_other,חסה_יהודה ושומרון,חסה_מחוז הדרום,חסה_מחוז המרכז,חסה_מחוז הצפון,חסה_מחוז חיפה,חסה_מחוז ירושלים,חסה_מחוז תל אביב,חצילים_other,חצילים_יהודה ושומרון,חצילים_מחוז הדרום,חצילים_מחוז המרכז,חצילים_מחוז הצפון,חצילים_מחוז חיפה,חצילים_מחוז ירושלים,חצילים_מחוז תל אביב,כרוב_other,כרוב_יהודה ושומרון,כרוב_מחוז הדרום,כרוב_מחוז המרכז,כרוב_מחוז הצפון,כרוב_מחוז חיפה,כרוב_מחוז ירושלים,כרוב_מחוז תל אביב,לימונים_other,לימונים_מחוז הדרום,לימונים_מחוז המרכז,לימונים_מחוז הצפון,לימונים_מחוז חיפה,לימונים_מחוז תל אביב,לפת_other,לפת_יהודה ושומרון,לפת_מחוז הדרום,לפת_מחוז המרכז,לפת_מחוז הצפון,לפת_מחוז חיפה,לפת_מחוז תל אביב,מלונים_other,מלונים_יהודה ושומרון,מלונים_מחוז הדרום,מלונים_מחוז המרכז,מלונים_מחוז הצפון,מלונים_מחוז חיפה,מלונים_מחוז ירושלים,מלונים_מחוז תל אביב,מלפפונים_other,מלפפונים_יהודה ושומרון,מלפפונים_מחוז הדרום,מלפפונים_מחוז המרכז,מלפפונים_מחוז הצפון,מלפפונים_מחוז חיפה,מלפפונים_מחוז ירושלים,מלפפונים_מחוז תל אביב,סלק_other,סלק_יהודה ושומרון,סלק_מחוז הדרום,סלק_מחוז המרכז,סלק_מחוז הצפון,סלק_מחוז חיפה,סלק_מחוז ירושלים,סלק_מחוז תל אביב,עגבניות_other,עגבניות_יהודה ושומרון,עגבניות_מחוז הדרום,עגבניות_מחוז המרכז,עגבניות_מחוז הצפון,עגבניות_מחוז חיפה,עגבניות_מחוז ירושלים,עגבניות_מחוז תל אביב,ענבים_other,ענבים_יהודה ושומרון,ענבים_מחוז הדרום,ענבים_מחוז המרכז,ענבים_מחוז הצפון,ענבים_מחוז חיפה,ענבים_מחוז תל אביב,פומלית_other,פומלית_מחוז הדרום,פומלית_מחוז המרכז,פומלית_מחוז הצפון,פומלית_מחוז חיפה,פומלית_מחוז תל אביב,פלפלים_other,פלפלים_יהודה ושומרון,פלפלים_מחוז הדרום,פלפלים_מחוז המרכז,פלפלים_מחוז הצפון,פלפלים_מחוז חיפה,פלפלים_מחוז ירושלים,פלפלים_מחוז תל אביב,צנון_other,צנון_יהודה ושומרון,צנון_מחוז הדרום,צנון_מחוז המרכז,צנון_מחוז הצפון,צנון_מחוז ירושלים,צנון_מחוז תל אביב,צנונית_other,צנונית_יהודה ושומרון,צנונית_מחוז הדרום,צנונית_מחוז המרכז,צנונית_מחוז הצפון,קולורבי_other,קולורבי_יהודה ושומרון,קולורבי_מחוז הדרום,קולורבי_מחוז המרכז,קולורבי_מחוז הצפון,קולורבי_מחוז חיפה,קולורבי_מחוז ירושלים,קולורבי_מחוז תל אביב,קישואים_other,קישואים_יהודה ושומרון,קישואים_מחוז הדרום,קישואים_מחוז המרכז,קישואים_מחוז הצפון,קישואים_מחוז חיפה,קישואים_מחוז ירושלים,קישואים_מחוז תל אביב,קלמנטינות_other,קלמנטינות_יהודה ושומרון,קלמנטינות_מחוז הדרום,קלמנטינות_מחוז המרכז,קלמנטינות_מחוז הצפון,קלמנטינות_מחוז חיפה,קלמנטינות_מחוז תל אביב,"תפו""א_other","תפו""א_יהודה ושומרון","תפו""א_מחוז הדרום","תפו""א_מחוז המרכז","תפו""א_מחוז הצפון","תפו""א_מחוז חיפה","תפו""א_מחוז ירושלים","תפו""א_מחוז תל אביב",תפוזים_other,תפוזים_מחוז הדרום,תפוזים_מחוז המרכז,תפוזים_מחוז הצפון,תפוזים_מחוז חיפה,תפוזים_מחוז תל אביב,תפוחים_other,תפוחים_מחוז הדרום,תפוחים_מחוז המרכז,תפוחים_מחוז הצפון,תפוחים_מחוז חיפה,תפוחים_מחוז תל אביב
2017-04-17/2017-04-23,0.0,20250.0,27084.0,0.0,312.0,0,0.0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,2280.0,1900.0,1520.0,0,0.0,0,0.0,0.0,1230.0,0.0,350.0,0.0,0.0,0,12000,4800.0,0,45052.0,0,0.0,0,0.0,0,12896.0,32.5,0.0,0,0.0,0.0,0,0,4800,0.0,0,0.0,0,0,75000,0,0,180.0,0,0,0,0,0.0,820.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,60.0,0,945.0,48565.0,0.0,0,0,0,6460.0,0.0,760.0,0.0,41610.0,0.0,0,0,0.0,0,3472.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0,0,0.0,0,750.0,1562.5,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,2800,0,0.0,0,0,0.0,0.0,27140.0,0.0,0.0,0,0,0,0,0,3452.0,0.0,0.0,0,0,0,0.0,0,0.0,800.0,3600.0,1575,0.0,0.0,0,1800.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2017-04-24/2017-04-30,0.0,76139.7,28017.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,4560.0,3040.0,2380.0,0,0.0,0,0.0,0.0,16016.0,60.0,0.0,0.0,0.0,0,8000,4800.0,0,26400.0,0,0.0,0,0.0,0,16120.0,9367.0,520.0,0,0.0,0.0,0,0,600,0.0,0,19500.0,0,0,0,0,0,7200.0,5700,0,3000,0,0.0,4100.0,0.0,3280.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,1140.0,20578.0,0.0,3420,0,0,0.0,0.0,4560.0,0.0,6460.0,0.0,0,0,0.0,0,7308.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,0,0.0,0,26850.0,1000.0,0.0,250.0,0,0,0.0,0.0,0,0,0,0,0,5200,0,0.0,0,0,0.0,0.0,70420.0,500.5,41650.0,0,0,0,0,0,0.0,123.9,1323.0,0,0,0,0.0,0,4500.0,2625.0,31950.0,0,0.0,13050.0,0,1200.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2017-05-01/2017-05-07,0.0,29810.0,48300.0,420.0,2500.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2140.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,60,19600.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,19500,0.0,0,17250.0,0,0,0,0,0,0.0,5250,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,2400.0,0,0,0.0,0,0.0,0,765.0,28595.0,0.0,4560,0,9310,2280.0,570.0,12330.0,0.0,0.0,0.0,0,0,0.0,0,4516.0,240.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16914.5,336.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,200,0.0,0,0,1400.0,0.0,0.0,0.0,26950.0,0,0,0,0,0,3282.0,0.0,0.0,0,0,0,0.0,0,0.0,2025.0,4275.0,0,0.0,0.0,0,1200.0,0.0,0.0,1350.0,0,0,0.0,720.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2017-05-08/2017-05-14,0.0,60959.35,14490.0,0.0,3620.0,0,0.0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,2280.0,0.0,760.0,0,0.0,0,0.0,0.0,7999.1,785.0,615.0,0.0,0.0,0,4000,0.0,0,27184.0,0,0.0,0,0.0,0,520.0,0.0,0.0,0,0.0,0.0,0,0,14700,0.0,0,11100.0,0,0,0,0,6000,0.0,27900,0,0,0,0.0,4100.0,0.0,1230.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,51300.0,0.0,22420,0,12350,4180.0,0.0,9500.0,0.0,760.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1750.0,0.0,0.0,250.0,0,0,0.0,0.0,0,0,0,0,0,2800,0,0.0,0,0,3150.0,0.0,20209.0,0.0,17150.0,0,0,0,0,0,20000.4,1120.0,81.0,140,0,0,0.0,0,2250.0,0.0,4500.0,0,0.0,0.0,0,1200.0,0.0,0.0,0.0,0,0,0.0,2880.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2017-05-15/2017-05-21,0.0,16005.81,8155.0,420.0,570.0,0,130.0,0,0,8800,0,0,124800,0,0,0,0,0,0,0,0,100,2280.0,380.0,1520.0,0,0.0,0,0.0,0.0,18004.0,820.0,0.0,0.0,0.0,0,4000,0.0,15,36096.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,13080,300.0,63600,0,0,180,0.0,1640.0,0.0,0.0,4920,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,26030.0,0.0,2660,0,0,0.0,0.0,23940.0,0.0,1900.0,0.0,0,210,0.0,0,15050.0,250.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,4000,0,0.0,0,0,7350.0,0.0,24010.0,0.0,0.0,0,0,0,0,0,132.0,560.0,0.0,270,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1200.0,675.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,120.0,0.0,0,0.0,0.0,0.0,0
2017-05-22/2017-05-28,0.0,35885.79,1624.0,6895.0,1800.0,0,38.5,0,0,0,0,0,56000,0,0,0,0,0,0,0,0,0,2280.0,6840.0,760.0,0,0.0,0,0.0,0.0,48014.4,410.0,0.0,0.0,0.0,0,4000,0.0,0,60240.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,6000,0.0,0,0.0,0,0,0,0,0,0.0,76800,0,0,12,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,1110.0,0.0,0,0,0.0,0,0.0,0,0.0,23180.0,0.0,2660,0,2280,24700.0,0.0,30780.0,0.0,0.0,0.0,0,0,0.0,0,36718.0,8428.0,0.0,3274.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,750.0,0.0,0.0,500.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,8925.0,0.0,15840.0,0.0,0.0,0,0,0,0,0,6720.0,0.0,0.0,280,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,27600.0,1350.0,0.0,900.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2017-05-29/2017-06-04,0.0,0.0,740.0,0.0,270.0,0,0.0,0,0,1200,0,0,33600,0,0,0,0,0,0,0,0,0,2280.0,380.0,760.0,0,0.0,0,0.0,0.0,72004.79999999999,820.0,17630.0,0.0,0.0,0,0,0.0,0,27600.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,5400,0.0,10500,0,0,0,0.0,15580.0,0.0,0.0,615,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,5550.0,0,0,0.0,0,0.0,0,0.0,19000.0,0.0,2090,0,1140,15580.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,780.0,0.0,0.0,1470.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,375.0,0,0,0.0,0.0,0,0,0,0,0,2000,0,0.0,0,0,24500.0,0.0,0.0,0.0,0.0,0,0,0,0,0,200.04,0.0,0.0,0,0,0,9000.0,0,2700.0,0.0,0.0,1350,0.0,0.0,0,451008.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2017-06-05/2017-06-11,0.0,23959.81,6450.0,1296.0,3430.0,0,0.0,0,0,0,0,0,28800,0,0,0,0,0,0,0,0,0,2280.0,760.0,1520.0,0,0.0,0,0.0,0.0,0.0,820.0,15990.0,0.0,0.0,0,1350,2400.0,0,53600.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,34380,0.0,0,1200.0,0,0,0,0,0,0.0,1400,0,0,300,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,9250.0,0.0,0,0,0.0,0,102.6,0,6080.0,34960.0,0.0,2280,0,1900,6840.0,0.0,7980.0,0.0,21280.0,0.0,0,0,0.0,0,24378.0,1584.0,10948.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,2800,0,0.0,0,0,0.0,0.0,0.0,0.0,5250.0,0,0,0,0,0,0.0,276.0,0.0,0,0,0,0.0,0,0.0,0.0,8100.0,0,0.0,2400.0,0,34458.0,1350.0,0.0,10350.0,0,0,0.0,0.0,0,0.0,0,0.0,400.0,0,0.0,0.0,0.0,0
2017-06-12/2017-06-18,0.0,16867.25,7338.0,1140.0,1290.0,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,760.0,0,0.0,0,0.0,0.0,50114.4,1230.0,40385.0,0.0,0.0,0,0,13006.5,4050,83196.0,0,0.0,0,0.0,0,0.0,700.0,349.0,0,0.0,0.0,0,0,8295,2250.0,0,42459.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,740.0,0,0,499.5,0,760.0,0,1740.0,17670.0,0.0,5700,0,0,0.0,0.0,1520.0,0.0,9386.0,0.0,0,0,0.0,0,65754.0,144.0,17322.0,4130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250.0,0,0.0,500.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,2000,0,0.0,0,0,0.0,0.0,0.0,0.0,1050.0,0,0,0,0,0,0.0,700.0,0.0,210,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,4200.0,0.0,5400.0,0,0,0.0,0.0,0,0.0,0,0.0,4000.0,0,0.0,0.0,600.0,0
2017-06-19/2017-06-25,0.0,5320.0,15200.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2280.0,1140.0,2280.0,0,0.0,0,0.0,0.0,0.0,17630.0,0.0,0.0,0.0,820,1200,9001.5,0,27360.0,0,0.0,0,0.0,0,1430.0,0.0,0.0,0,0.0,0.0,0,0,300,1950.0,0,18600.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,740.0,0.0,0,0,0.0,0,0.0,0,0.0,12990.0,0.0,2660,0,0,0.0,3420.0,10182.6,0.0,42370.0,0.0,0,0,0.0,0,40488.08,7432.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,500.0,1250.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,800,6000,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,560.0,0.0,420,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5592.0,1350.0,0.0,900.0,0,0,0.0,0.0,0,0.0,0,0.0,1600.0,0,0.0,0.0,588.0,0
2017-06-26/2017-07-02,0.0,14994.0,10890.0,31660.0,4470.0,0,0.0,0,0,16640,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,760.0,0,0.0,0,0.0,0.0,0.0,30340.0,0.0,0.0,0.0,0,0,10500.0,0,0.0,0,0.0,0,3990.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,13317,0.0,3900,22500.0,0,0,0,0,9800,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,1330.0,6080.0,0.0,0,0,0,0.0,3420.0,3040.0,0.0,380.0,0.0,0,0,0.0,0,51536.0,9272.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,760.0,0,0,0,0,0,2000,0,0.0,0,0,0.0,0.0,0.0,0.0,1750.0,0,0,0,0,0,0.0,1120.0,560.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,2400.0,0,1200.0,900.0,0.0,2547.0,0,0,0.0,0.0,0,0.0,0,0.0,2100.0,0,240.0,0.0,8440.0,0
2017-07-03/2017-07-09,0.0,23310.06,750.0,0.0,3100.0,0,0.0,0,0,27390,3600,0,0,0,0,0,0,0,0,0,0,0,0.0,1140.0,1520.0,0,0.0,0,0.0,0.0,6150.0,90030.0,7199.6,0.0,0.0,0,1200,0.0,0,0.0,0,0.0,0,0.0,0,2860.0,0.0,0.0,0,0.0,0.0,0,0,8100,900.0,42000,9600.0,0,0,0,0,9825,0.0,0,0,0,0,0.0,1230.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,1850.0,0.0,0,0,0.0,0,0.0,0,0.0,10165.0,0.0,0,0,0,0.0,0.0,4560.0,28800.2,0.0,0.0,0,0,1188.0,0,79248.0,26208.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1000.0,0.0,375.0,0,0,0.0,1322.4,0,0,0,0,0,800,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,9600.0,3600.0,0.0,900.0,0,0,0.0,0.0,0,0.0,0,0.0,552.0,0,216.0,0.0,4500.0,0
2017-07-10/2017-07-16,0.0,31064.0,0.0,9100.0,2500.0,0,0.0,1200,0,0,116400,140,0,0,0,0,0,0,0,0,0,0,0.0,1140.0,760.0,0,0.0,0,14350.0,0.0,0.0,57605.0,8003.2,0.0,0.0,0,0,0.0,0,5000.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,600.0,30000,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,16010.0,17020.0,0,0,0.0,0,0.0,0,380.0,6650.0,0.0,0,0,0,16720.0,760.0,20140.0,0.0,12160.0,0.0,0,0,332.0,0,19198.0,6448.0,0.0,0.0,0,0,0,6240,2496,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,2625.0,0.0,750.0,0,0,0.0,380.0,0,0,0,0,0,800,0,0.0,0,0,0.0,0.0,5950.0,0.0,0.0,0,0,0,0,0,0.0,1120.0,0.0,840,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1200.0,900.0,0.0,5850.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,800,216.0,0.0,2100.0,0
2017-07-17/2017-07-23,0.0,24557.0,1480.0,37350.0,0.0,0,144.0,0,0,0,77600,0,0,0,0,0,0,0,0,0,0,0,0.0,1140.0,2090.0,0,0.0,0,0.0,0.0,0.0,34850.0,53382.0,0.0,0.0,0,0,0.0,0,8300.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,2100.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,6660.0,35353.5,0,0,0.0,0,0.0,0,0.0,5130.0,0.0,0,0,0,37620.0,0.0,4560.0,0.0,0.0,0.0,0,0,5750.0,0,37828.0,0.0,0.0,0.0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0.0,0,1344.0,2000.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1600,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1200.0,1350.0,0.0,2137.5,0,0,0.0,0.0,0,0.0,0,0.0,0.0,5600,612.0,0.0,0.0,0
2017-07-24/2017-07-30,0.0,7124.0,0.0,16341.5,40.0,0,0.0,0,0,0,46000,0,4800,0,0,0,0,0,0,0,0,0,0.0,0.0,760.0,0,0.0,0,0.0,0.0,3690.0,14760.0,23985.0,0.0,0.0,0,0,6600.0,0,0.0,0,0.0,0,0.0,0,520.0,0.0,0.0,0,0.0,0.0,0,0,13500,600.0,46200,300.0,0,0,0,0,975,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,5365.0,0,0,0.0,0,0.0,0,380.0,4940.0,0.0,380,0,0,12160.0,8512.0,0.0,0.0,1140.0,0.0,0,0,1200.0,0,21036.0,13628.0,11808.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,2750.0,0.0,375.0,0,0,0.0,0.0,0,0,0,0,0,8400,0,0.0,0,0,0.0,0.0,1750.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,140,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,900.0,2475.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2017-07-31/2017-08-06,0.0,7616.76,946.0,12198.0,0.0,0,0.0,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0.0,760.0,1140.0,0,0.0,0,2460.0,0.0,0.0,59245.0,1025.0,0.0,0.0,0,0,6601.5,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,7500,0.0,0,0,0,0,600,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,9120.0,0.0,380,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4600.0,0,672.0,26748.0,0.0,0.0,0,0,0,0,23478,741,0,0,0,0,0,0,0,0,0,0.0,0,720.0,4960.0,0.0,1000.0,0,0,0.0,0.0,0,0,0,0,0,3600,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,1200.0,1350.0,0.0,2700.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0
2017-08-07/2017-08-13,0.0,1409.5,10237.0,26673.0,0.0,0,0.0,0,0,0,25080,28000,0,0,0,0,0,0,0,0,0,0,0.0,760.0,0.0,0,0.0,0,7380.0,0.0,0.0,0.0,0.0,512.5,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,624,0,0,300.0,3750,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,4440,0,0.0,1110.0,0,0,0.0,0,0.0,0,0.0,11975.0,0.0,380,0,0,0.0,0.0,950.0,0.0,0.0,0.0,0,0,0.0,0,0.0,6468.0,0.0,0.0,0,0,0,0,13532,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,2750.0,0.0,500.0,0,0,0.0,0.0,0,0,0,0,0,4000,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,5180.0,0.0,140,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,2400.0,0.0,0.0,1800.0,0,0,0.0,320.0,0,0.0,0,0.0,0.0,0,0.0,370.0,0.0,0
2017-08-14/2017-08-20,0.0,0.0,1122.0,9553.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,760.0,480.0,0,0.0,0,5535.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1800.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,5850,0.0,0,0,0,0,0,0.0,0,300,0,0,0.0,410.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,5180,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,10260.0,0.0,0,0,0,0.0,9120.0,2280.0,0.0,54720.0,0.0,0,0,2200.0,0,14700.0,0.0,0.0,0.0,0,0,0,0,11388,0,0,0,0,0,0,0,0,0,0,0.0,0,11204.0,2625.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,4800,0,0.0,0,0,0.0,0.0,4200.0,0.0,0.0,0,0,0,0,0,0.0,700.0,0.0,560,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,2400.0,900.0,0.0,3375.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,200.0,0.0,0
2017-08-21/2017-08-27,0.0,10030.0,2013.0,15720.5,0.0,0,0.0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0.0,1140.0,760.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,300.0,5700,750.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,555.0,0.0,0,0,0.0,0,0.0,0,0.0,5700.0,0.0,0,0,0,0.0,0.0,2280.0,0.0,11780.0,0.0,0,0,800.0,0,3822.0,7952.0,0.0,0.0,0,0,0,0,12558,0,0,780,0,0,0,0,0,0,0,0.0,0,22332.5,750.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,4000,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,560.0,0.0,840,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,2754.0,900.0,0.0,900.0,0,0,0.0,0.0,0,0.0,0,0.0,18000.0,0,0.0,0.0,800.0,0
